RELATIONSHIPID	CONCEPTID1	RELATIONSHIPTYPE	CONCEPTID2	CHARACTERISTICTYPE	REFINABILITY	RELATIONSHIPGROUP
2221297022	255103009	116680003	363743006	0	0	0
144487025	254291000	116680003	138875005	0	0	0
3139131020	280129003	263502005	288524001	1	2	0
291157027	87642003	116680003	112638000	0	0	0
606805020	279502003	123005000	245461005	3	0	0
1202635026	40733004	246456000	288526004	1	2	0
665793028	305018003	123005000	361827000	3	0	0
219351026	43799004	116680003	91806002	0	0	0
2988062024	420497006	246112005	272141005	1	2	0
1936907022	195934000	246075003	55014007	0	1	0
2841737021	32987009	116680003	2033006	0	0	0
2579669026	263021005	116676008	125171008	0	1	1
887258028	85232009	363698007	87878005	0	1	0
632325029	289960006	123005000	302551006	3	0	0
98914026	280115004	116680003	123037004	0	0	0
1639595028	363180009	246112005	272141005	1	2	0
215418026	4131005	116680003	118699001	0	0	0
3178736023	233678006	116680003	427286007	0	0	0
1146336024	6019008	260870009	272125009	1	2	0
666443021	118804001	363704007	59820001	0	1	0
702763023	14016003	123005000	362587009	3	0	0
2703656025	411116001	116680003	410662002	0	0	0
3201096027	360330009	149016008	425689005	2	0	0
2618096021	269108007	116676008	129155002	0	1	1
887146021	85189001	363698007	66754008	0	1	1
291402022	87784001	116680003	85756007	0	0	0
34278024	225356004	116680003	225299006	0	0	0
1895104021	40983000	272741003	182353008	1	2	0
138782027	311526004	116680003	31426007	0	0	0
1922206027	129339002	116680003	257867005	0	0	0
610555023	281471001	123005000	362875007	3	0	0
2564464025	387362001	116680003	409474006	0	0	0
1146187025	5913000	246456000	288526004	1	2	0
905137029	91744000	123005000	302509004	3	0	0
2584286020	300373008	363698007	122865005	0	1	0
2605496023	160377001	408731000	410512000	0	1	1
127939026	302536002	116680003	39352004	0	0	0
158682029	12535006	116680003	107658001	0	0	0
2726983029	415073005	246454002	371578004	0	1	0
2876100026	249307003	419066007	419358007	0	1	0
2766926024	278384005	116680003	245513001	0	0	0
1779854025	82035006	363700003	41329004	0	1	1
2791923022	202212003	116676008	125171008	0	1	1
1324150025	128605003	246112005	272141005	1	2	0
163407026	128263001	116680003	38866009	0	0	0
1198334028	38102005	260870009	272125009	1	2	0
70151028	250907009	116680003	364080001	0	0	0
2954474025	420829009	116676008	5008001	0	1	0
2770960021	48125009	116680003	417746004	0	0	0
3135785022	263021005	263502005	288524001	1	2	0
2739783026	94716000	116676008	128934006	0	1	1
735044024	25064002	363698007	69536005	0	1	0
2543500021	127777001	116680003	71388002	0	0	0
2892278024	399347008	149016008	419099009	2	0	0
2994951026	286565005	116680003	229931005	0	0	0
704705029	14559000	272741003	7771000	0	1	0
585452025	113276009	123005000	362076007	3	0	0
610730026	281501002	123005000	302553009	3	0	0
347011022	287728004	116680003	75924001	0	0	0
2996535026	119993005	116680003	120169006	0	0	0
387204029	212766001	116680003	2935001	0	0	0
319711025	170657004	116680003	170655007	0	0	0
184727027	22488003	116680003	27464007	0	0	0
929898024	955009	123005000	361380005	3	0	0
2640302028	401183006	260686004	360152008	0	1	0
2953317022	420721002	47429007	62479008	0	1	0
280179028	81325006	116680003	41146007	0	0	0
3093583028	126598008	116676008	108369006	0	1	2
2218235023	181608004	116680003	118655005	0	0	0
131272020	118760003	116680003	272625005	0	0	0
870292021	78516000	116676008	72704001	0	1	1
1238515027	62907002	246112005	272141005	1	2	0
1550776023	276341003	260870009	272125009	1	2	0
1246523024	67794001	246456000	288526004	1	2	0
2726714022	413441006	116676008	22331004	0	1	1
113950028	292041000	116680003	292040004	0	0	0
178319022	361835002	116680003	182164003	0	0	0
75657025	255227004	116680003	7087005	0	0	0
1265976023	79688008	246456000	288526004	1	2	0
3049117021	69191006	405813007	113276009	0	1	1
2759757025	239705006	260507000	309795001	1	2	0
2685373020	122490001	116680003	57171008	0	0	0
2462189021	49157004	116680003	330060000	0	0	0
2591886025	18994009	405814001	87784001	0	1	1
3136284028	266230002	263502005	288524001	1	2	0
2019628028	390798007	116680003	106048009	0	0	0
1620884027	302168000	246112005	272141005	1	2	0
1638739028	362971004	246456000	288526004	1	2	0
3139226028	28119000	263502005	288524001	1	2	0
266196028	72651009	116680003	82680008	0	0	0
3160891021	51860002	260507000	309795001	1	2	0
518816025	110635008	123005000	361373008	3	0	0
2882179022	407674008	246075003	387458008	0	1	0
3239413026	287708003	424876005	57257006	0	1	1
1874888022	2841007	272741003	182353008	1	2	0
1958095024	26548008	116680003	384953001	0	0	0
2050819020	9597002	116680003	363662004	0	0	0
1303489025	111273006	246456000	288526004	1	2	0
2650252026	281586009	116680003	362981000	0	0	0
1665124026	312342009	116680003	128601007	0	0	0
1207424024	43748006	260870009	272125009	1	2	0
1557409025	282745002	246456000	288526004	1	2	0
838697025	66112004	116676008	20946005	0	1	1
2401392022	386621005	260870009	272125009	1	2	0
172016029	15938005	116680003	48194001	0	0	0
85985023	263535000	116680003	263536004	0	0	0
691057024	125605004	363698007	272673000	0	1	1
1994411024	34707002	123005000	118760003	3	0	0
853026021	71934003	123005000	229757002	3	0	0
3169057026	89488007	263502005	288524001	1	2	0
1996015024	353866001	116680003	360253007	0	0	0
2619644027	275944005	260686004	360152008	0	1	0
674728020	312582001	123005000	362875007	3	0	0
63959025	245429006	116680003	49832006	0	0	0
3006942025	209389000	116680003	284003005	0	0	0
3054133027	91855006	116676008	128932005	0	1	1
3101893024	10725009	263502005	288524001	1	2	0
2995166022	292040004	116680003	62014003	0	0	0
2456180021	106076001	116680003	106077005	0	0	0
2824249028	207002009	408729009	410515003	0	1	1
664102026	118664000	363704007	91689009	0	1	0
1883754022	303979001	272741003	182353008	1	2	0
91855023	115172000	116680003	87172008	0	0	0
3209866020	362988006	363701004	105590001	0	1	1
1244437025	66500008	260870009	272125009	1	2	0
60233023	111438007	116680003	28119000	0	0	0
214973027	41052006	116680003	61496007	0	0	0
2549452026	63398001	116680003	408638001	0	0	0
2987857022	370219009	246112005	272141005	1	2	0
2400203029	384726006	260507000	309795001	1	2	0
2955185028	84301002	123005000	420893000	3	0	0
1310128023	119287009	260870009	272125009	1	2	0
610127027	281232002	123005000	278198007	3	0	0
928952025	95324001	363698007	39937001	0	1	1
1495388021	236645006	246112005	272141005	1	2	0
629788023	286565005	363699004	286558002	0	1	1
2579991020	266898002	408732007	303071001	0	1	1
650725026	298179002	363698007	39352004	0	1	0
132232025	118839001	116680003	118838009	0	0	0
3007327028	274391001	116680003	51860002	0	0	0
2606086025	161527007	408729009	410515003	0	1	1
3259031028	429723008	260870009	272125009	1	2	0
2542102027	409708007	116680003	72410000	0	0	0
2407864028	399269003	246456000	288526004	1	2	0
1535375029	266228004	246456000	288526004	1	2	0
266195029	72651009	116680003	7748002	0	0	0
260227028	68930004	116680003	314297001	0	0	0
1713094024	373287002	116680003	372857007	0	0	0
838470028	66014000	123005000	362608006	3	0	0
2298997026	108324000	260507000	309795001	1	2	0
3179642022	373308008	116680003	363660007	0	0	0
153046020	122461007	116680003	118292001	0	0	0
3239434022	265585007	260686004	129284003	0	1	2
661844024	303270005	123005000	302553009	3	0	0
2589171022	410024004	405814001	89837001	0	1	1
2864610021	16934004	363698007	303402001	0	1	0
208176020	37017009	116680003	37763007	0	0	0
2580380020	276341003	363704007	113257007	0	1	1
610129029	281233007	123005000	38266002	3	0	0
298357026	91721003	116680003	91722005	0	0	0
2579990021	266898002	408731000	410512000	0	1	1
732079025	23968004	260686004	129304002	0	1	1
2747502028	260686004	116680003	410662002	0	0	0
551120022	244567004	123005000	302536002	3	0	0
825615025	60859004	272741003	7771000	0	1	0
180428025	362608006	116680003	1086007	0	0	0
313455027	362977000	116680003	64572001	0	0	0
2705900029	396277003	116680003	414237002	0	0	0
900010027	89890002	123005000	38266002	3	0	0
1866030022	245524004	272741003	182353008	1	2	0
60758025	243311003	116680003	87172008	0	0	0
2539705022	312225001	116680003	928000	0	0	0
884809026	84281001	123005000	302553009	3	0	0
2223605024	118797008	116680003	118672003	0	0	0
844726028	68367000	123005000	182281004	3	0	0
1669837022	17386008	116680003	373873005	0	0	0
3141190022	28845006	263502005	288524001	1	2	0
1834387026	119190009	272741003	182353008	1	2	0
2186793028	304126001	168666000	312816002	2	0	0
697855021	128520003	123005000	361380005	3	0	0
611300026	281600005	123005000	302553009	3	0	0
587316026	262225004	123005000	38266002	3	0	0
650903029	298257001	363698007	39352004	0	1	0
458216026	184508008	123005000	361982005	3	0	0
159181029	125676002	116680003	48176007	0	0	0
3189796023	408881000	260686004	425689005	0	1	0
1243805025	66112004	246456000	288526004	1	2	0
2400202023	384724009	260870009	272125009	1	2	0
136334025	119213002	116680003	30315005	0	0	0
1310141022	119291004	246112005	272141005	1	2	0
164775029	128992008	116680003	128303001	0	0	0
130191023	118674002	116680003	118664000	0	0	0
3073162024	73879007	370124000	422587007	2	0	0
1827711021	363586009	168666000	16403005	2	0	0
81037028	259515008	116680003	259357003	0	0	0
1921994027	128303001	116680003	387713003	0	0	0
298593028	91854005	116680003	93142004	0	0	0
2045395025	84410009	116680003	53619000	0	0	0
3007102025	242060008	116680003	62014003	0	0	0
2268402025	59183004	123005000	362875007	3	0	0
1324317022	128942007	246112005	272141005	1	2	0
232853026	52101004	116680003	260411009	0	0	0
2834601022	233620002	116680003	233703007	0	0	0
107269024	285592006	116680003	129025006	0	0	0
2581404024	281666001	408732007	303071001	0	1	1
2541385022	122580007	116680003	309165001	0	0	0
2775274021	364709006	116680003	363787002	0	0	0
24367022	107669003	116680003	49755003	0	0	0
2570430021	225818009	363714003	363896009	0	1	0
2686506023	414825006	116680003	55342001	0	0	0
698370025	128945009	246075003	106544002	0	1	0
456545022	182168000	123005000	128530007	3	0	0
1756617023	12921003	123005000	63337009	3	0	0
232460029	51860002	116680003	118666003	0	0	0
3072029021	181460003	168666000	90339002	2	0	0
1983622024	312453004	116680003	390798007	0	0	0
1913621024	108627004	127489000	372519004	0	1	0
650004022	297935002	123005000	229757002	3	0	0
2839585024	418433008	116680003	309904001	0	0	0
2955829023	367512001	168666000	364563006	2	0	0
1140791023	2704003	246112005	272141005	1	2	0
97479021	279062009	116680003	279069000	0	0	0
2186617024	276535009	149016008	386726008	2	0	0
179438020	362235009	116680003	87759004	0	0	0
145478025	362589007	116680003	278195005	0	0	0
169088024	14559000	116680003	86598002	0	0	0
2400795027	386053000	260870009	272125009	1	2	0
606806021	279502003	123005000	362608006	3	0	0
2999848021	31156008	116680003	423857001	0	0	0
2726734023	414824005	363698007	14016003	0	1	1
2840560024	419518009	116680003	116312005	0	0	0
608609020	280436005	123005000	361827000	3	0	0
929461028	95436008	363698007	39607008	0	1	1
2753381026	266686005	116680003	118666003	0	0	0
2532770025	233703007	116680003	105969002	0	0	0
3167032029	79787007	263502005	288524001	1	2	0
852916020	71892000	363698007	87878005	0	1	0
1922241028	129432007	116680003	363664003	0	0	0
3165174022	71620000	263502005	288524001	1	2	0
1309503020	118698009	260870009	272125009	1	2	0
327174027	194788005	116680003	31992008	0	0	0
2030533021	44567001	116680003	303417002	0	0	0
22432024	202218004	116680003	30556007	0	0	0
2868444028	162783008	363698007	30021000	0	1	1
1546942023	274025005	260870009	272125009	1	2	0
2796416026	395073001	408731000	410512000	0	1	1
2891201025	243073001	149016008	409063005	2	0	0
298530027	91806002	116680003	2969000	0	0	0
2025316021	39352004	116680003	113343008	0	0	0
2851676020	419151007	116680003	226357001	0	0	0
549818029	244019002	123005000	362875007	3	0	0
550249028	244216003	123005000	302551006	3	0	0
61656029	243996003	116680003	362873000	0	0	0
205493028	35359004	116680003	48176007	0	0	0
3160552020	50417007	263502005	288524001	1	2	0
1773289028	62258005	363700003	31113003	0	1	1
32115020	223687006	116680003	223685003	0	0	0
145047021	308916002	116680003	138875005	0	0	0
2688849024	16932000	116680003	119291004	0	0	0
848252026	69909000	363698007	281159003	0	1	0
3038593023	23968004	405813007	71854001	0	1	1
1199569023	38829003	260507000	309795001	1	2	0
1220588027	51860002	260870009	272125009	1	2	0
1640434020	363691001	260870009	272125009	1	2	0
2510355029	408638001	246112005	272141005	1	2	0
2543636025	128945009	116680003	408638001	0	0	0
2951598023	421871004	42752001	55985003	0	1	0
2224479026	126134000	116680003	387362001	0	0	0
3046403024	57639000	405813007	89837001	0	1	1
3141232021	28939002	260507000	309795001	1	2	0
3164316027	67602004	263502005	288524001	1	2	0
1956123026	256876008	123005000	118760003	3	0	0
718439029	1910005	123005000	302548004	3	0	0
156343025	123850002	116680003	69536005	0	0	0
62555021	244567004	116680003	119194000	0	0	0
212498023	39607008	116680003	82094008	0	0	0
604842026	278384005	123005000	361380005	3	0	0
720459025	362163004	123005000	302508007	3	0	0
80442023	259089000	116680003	272524002	0	0	0
2831458029	373572006	246090004	71388002	1	2	0
348633020	312130009	116680003	301810000	0	0	0
1827776020	366672005	168666000	298179002	2	0	0
1922050022	128411005	116680003	128538000	0	0	0
2781443021	284181007	260686004	129287005	0	1	1
2775357024	371311000	116680003	417599008	0	0	0
2840369021	418629006	116680003	373516000	0	0	0
2866639024	64667001	116676008	125565008	0	1	1
1996909022	360307003	116680003	105799003	0	0	0
95706028	115669006	116680003	105590001	0	0	0
1002270022	267102003	363698007	54066008	0	1	0
2044805021	8279000	123005000	118760003	3	0	0
760537029	35461009	123005000	362204003	3	0	0
39963023	229765004	116680003	12921003	0	0	0
122760021	298767005	116680003	116308004	0	0	0
1690506026	363229000	116680003	928000	0	0	0
327172028	194785008	116680003	31992008	0	0	0
1711235023	372857007	116680003	373300001	0	0	0
3192502028	122462000	363701004	105590001	0	1	1
163695024	128411005	116680003	118674002	0	0	0
2024397022	392570002	363698007	113257007	0	1	0
1281453025	89587004	260507000	309795001	1	2	0
24949022	107907001	116680003	118673008	0	0	0
697686028	128464009	116676008	108369006	0	1	1
128890029	303080001	116680003	281415003	0	0	0
1921747026	127466008	118169006	85756007	0	1	0
706498022	360972004	123005000	362076007	3	0	0
177833028	19130008	116680003	37782003	0	0	0
181654020	20568009	116680003	19923001	0	0	0
848662029	70104002	123005000	362874006	3	0	0
3112255029	196131004	263502005	288524001	1	2	0
1272904025	84100007	260870009	272125009	1	2	0
24587022	107733003	116680003	128927009	0	0	0
2263556021	350308005	127489000	387517004	0	1	0
2835341029	259553003	116680003	417953004	0	0	0
2682374023	288531002	116680003	362981000	0	0	0
880011029	82407001	123005000	361380005	3	0	0
845109022	68526006	260686004	129303008	0	1	1
2509941028	407674008	246112005	272141005	1	2	0
2693068021	4985009	116680003	249300001	0	0	0
1660661021	115196005	116680003	59206002	0	0	0
1901390022	64033007	272741003	182353008	1	2	0
3140521029	284003005	263502005	288524001	1	2	0
255620024	66112004	116680003	31984004	0	0	0
649585028	297223007	123005000	181254001	3	0	0
1982149028	309051001	370133003	32457005	0	1	0
558503021	249273002	363698007	35461009	0	1	0
182275024	20946005	116680003	72704001	0	0	0
722868027	362793004	123005000	362875007	3	0	0
1711144025	372787008	116680003	372586001	0	0	0
1309434021	118664000	260507000	309795001	1	2	0
2283166025	398993007	363698007	39352004	0	1	0
2639212027	395099008	408729009	410605003	0	1	1
63957028	245428003	116680003	245426004	0	0	0
3101720023	105616000	263502005	288524001	1	2	0
2575896020	239953001	116676008	49755003	0	1	1
553720020	245461005	123005000	362204003	3	0	0
2251754026	188732008	116676008	128934006	0	1	1
2460258022	346597008	116680003	312064005	0	0	0
2865112022	2935001	246075003	410942007	0	1	0
2784835023	416118004	260686004	129264002	0	1	0
2597413028	52052004	363703001	262202000	0	1	0
2732214026	38936003	363713009	263654008	0	1	1
687575020	122490001	123005000	362597000	3	0	0
844725029	68367000	123005000	362875007	3	0	0
2988791026	421671002	246112005	272141005	1	2	0
11109029	176234008	116680003	236246004	0	0	0
2257416020	272626006	123005000	278197002	3	0	0
2850846020	417953004	116680003	418882002	0	0	0
210299020	38341003	116680003	359557001	0	0	0
3105049029	128606002	263502005	288524001	1	2	0
177640029	19061001	116680003	66953006	0	0	0
132694021	118877007	116680003	128313009	0	0	0
61192029	243599004	116680003	11705000	0	0	0
1466585020	225355000	260870009	272125009	1	2	0
61922022	244202008	116680003	308734009	0	0	0
2506397022	219043008	246456000	288526004	1	2	0
3059168025	274380008	424226004	37270008	0	1	1
138152028	119415007	116680003	302292003	0	0	0
263823024	71181003	116680003	350326008	0	0	0
803243024	52530000	123005000	38266002	3	0	0
2685454022	413864003	116680003	409852006	0	0	0
198155028	30821001	116680003	82107009	0	0	0
2294008020	29913006	149016008	396333008	2	0	0
216577023	42030000	116680003	362965005	0	0	0
199074028	31398001	116680003	16982005	0	0	0
129289020	303405004	116680003	53620006	0	0	0
1375129026	194788005	246112005	272141005	1	2	0
3156103021	409665004	263502005	288524001	1	2	0
1684089020	85417000	116680003	373873005	0	0	0
3151669020	363179006	263502005	288524001	1	2	0
394752026	363743006	116680003	370115009	0	0	0
456740026	182294002	123005000	362875007	3	0	0
713099020	17322007	246075003	37763007	0	1	0
698357023	128940004	246075003	37763007	0	1	0
1507575028	239705006	260870009	272125009	1	2	0
2225520021	361381009	116680003	118969007	0	0	0
1218703020	50731006	260507000	309795001	1	2	0
25897028	108273007	116680003	363680008	0	0	0
2702199025	274380008	116680003	120200004	0	0	0
2269073023	66579008	363698007	83670000	0	1	0
610153024	281248001	123005000	38266002	3	0	0
2308561029	15220000	260507000	309795001	1	2	0
2876584025	271896000	418775008	5880005	0	1	0
1321958023	127279002	246456000	288526004	1	2	0
255452027	66014000	116680003	21514008	0	0	0
2563965027	385656004	116680003	410523001	0	0	0
2997557028	410021007	116680003	119993005	0	0	0
1813516025	372029004	123005000	229765004	3	0	0
2467585029	363700003	116680003	405816004	0	0	0
1049725028	195898003	363698007	39607008	0	1	1
34289028	225364005	116680003	225365006	0	0	0
3104896028	128137003	263502005	288524001	1	2	0
2218225028	181267003	116680003	118971007	0	0	0
762992022	36485005	363698007	39607008	0	1	0
17568023	185722000	116680003	310427004	0	0	0
3856020	159579008	116680003	159483005	0	0	0
454790029	181216001	123005000	281488008	3	0	0
3136347027	266365004	263502005	288524001	1	2	0
2994497021	279491004	116680003	64344009	0	0	0
2787863026	56783008	260686004	129287005	0	1	0
2568114020	182777000	260686004	360152008	0	1	0
1922200022	129314006	116680003	257915005	0	0	0
229108023	49832006	116680003	60184004	0	0	0
585283029	113234001	123005000	361827000	3	0	0
284996024	84114007	116680003	105981003	0	0	0
3166673021	78133002	260507000	309795001	1	2	0
3143753023	292675000	263502005	288524001	1	2	0
146531021	362981000	116680003	138875005	0	0	0
1554624023	280129003	246456000	288526004	1	2	0
681818026	120609008	363700003	49755003	0	1	1
235563020	53767003	116680003	86273004	0	0	0
820979026	5913000	363698007	29627003	0	1	1
1311433021	120609008	260870009	272125009	1	2	0
20593023	106343007	116680003	106342002	0	0	0
796434020	49832006	123005000	181261002	3	0	0
1565391022	286565005	260870009	272125009	1	2	0
774995024	41216001	123005000	362717004	3	0	0
2192070025	81699001	149016008	384726006	2	0	0
2766909029	278368009	116680003	128520003	0	0	0
2997355021	424900004	116680003	129264002	0	0	0
91093025	272524002	116680003	312412007	0	0	0
2468003028	406123005	116680003	118234003	0	0	0
1834284024	117590005	272741003	182353008	0	1	0
1309485029	118689006	260870009	272125009	1	2	0
1737417026	262525000	116676008	19130008	0	1	1
934658025	161527007	246090004	195967001	0	1	1
195490027	2919008	116680003	16932000	0	0	0
2842308022	52621004	116680003	281011001	0	0	0
423817027	363789004	116680003	363788007	0	0	0
246960021	6076005	116680003	360978000	0	0	0
2940681026	421371008	116680003	123850002	0	0	0
650006024	297935002	123005000	362608006	3	0	0
2683069026	178728009	116680003	229931005	0	0	0
3032944028	119608007	405813007	12921003	0	1	1
597722024	11527006	123005000	278198007	3	0	0
1703380024	371577009	116680003	106103007	0	0	0
3226185027	428002001	116680003	417396000	0	0	0
699506025	359744007	123005000	361384001	3	0	0
14376025	181255000	116680003	272631008	0	0	0
99354028	280438006	116680003	280436005	0	0	0
824395026	60413009	123005000	361725000	3	0	0
1710428022	372174009	116680003	71854001	0	0	0
1311368022	120200004	260870009	272125009	1	2	0
178752025	361991009	116680003	63215004	0	0	0
1838467023	181339005	272741003	182353008	1	2	0
1247475020	68386008	260507000	309795001	1	2	0
282629022	82799009	116680003	250907009	0	0	0
1759958029	21514008	123005000	362875007	3	0	0
3239433027	265585007	363700003	26036001	0	1	1
854449023	72410000	123005000	302551006	3	0	0
2870840029	163728006	418775008	5880005	0	1	0
3210357029	56783008	363701004	105590001	0	1	1
2647206025	410771003	260870009	272125009	1	2	0
97209024	278861008	116680003	21514008	0	0	0
2247005027	401047000	116680003	183944003	0	0	0
2929941020	242114008	246112005	272141005	1	2	0
2761777021	414026006	246456000	288526004	1	2	0
3149532020	311774002	260507000	309795001	1	2	0
2842578024	61310001	116680003	409073007	0	0	0
2618015021	268966001	408729009	410515003	0	1	1
342858021	269108007	116680003	208754006	0	0	0
1587556020	292675000	246456000	288526004	1	2	0
2012347023	386676003	116680003	373351007	0	0	0
1834390021	119199005	272741003	182353008	1	2	0
277584020	79688008	116680003	50043002	0	0	0
3138137027	274323008	260507000	309795001	1	2	0
2879178022	164182009	418775008	5880005	0	1	0
1683265026	81405006	116680003	127278005	0	0	0
313761028	363229000	116680003	127331007	0	0	0
2686339020	413634008	116680003	129025006	0	0	0
2999870024	31387002	116680003	41427001	0	0	0
2988210027	420740008	246112005	272141005	1	2	0
1198915021	38481006	246112005	272141005	1	2	0
14389020	181267003	116680003	34707002	0	0	0
887951027	85537004	123005000	361103004	3	0	0
435814028	103718005	260686004	129303008	0	1	1
101456026	281825004	116680003	272623003	0	0	0
1297808028	108193009	260870009	272125009	1	2	0
2988786027	421668005	246112005	272141005	1	2	0
3135980022	263225007	263502005	288524001	1	2	0
2536123022	271360006	116680003	363660007	0	0	0
428202022	10052007	123005000	38266002	3	0	0
2891548027	21957007	149016008	418925002	2	0	0
721561026	362426000	123005000	278196006	3	0	0
298595024	91855006	116680003	93143009	0	0	0
192777026	27532002	116680003	10849003	0	0	0
2851092027	399347008	116680003	363660007	0	0	0
200850024	32485007	116680003	305335007	0	0	0
2186232020	250765005	149016008	364090009	2	0	0
230027027	50417007	116680003	128272009	0	0	0
3002093024	55449009	116680003	118856009	0	0	0
91276021	272657006	116680003	119202000	0	0	0
718071025	18994009	260686004	129303008	0	1	1
3166634021	7793005	263502005	288524001	1	2	0
25722022	108189003	116680003	119583009	0	0	0
1686611027	93720005	116680003	372087000	0	0	0
2462930026	64649008	116680003	363662004	0	0	0
804228025	52890006	363698007	15425007	0	1	1
2650398028	281833003	116680003	414387006	0	0	0
199132024	31435000	116680003	281906001	0	0	0
146293022	62834003	116680003	122865005	0	0	0
1819441027	123007008	149016008	373419005	2	0	0
2639124027	394908001	408730004	410545000	0	1	0
2542605029	410024004	116680003	119989004	0	0	0
2281324027	397746007	363698007	45206002	0	1	0
3148695023	302872003	263502005	288524001	1	2	0
2642052022	11153006	149016008	410432002	2	0	0
3188843028	302777000	363704007	122865005	0	1	1
697602028	128411005	260686004	129303008	0	1	1
3168282028	85769006	263502005	288524001	1	2	0
458263029	184611002	123005000	361982005	3	0	0
2229764024	61496007	116680003	113192009	0	0	0
1893610020	373351007	260870009	272125009	1	2	0
3240311021	373575008	255234002	417746004	0	1	0
2784254029	415993000	363698007	87878005	0	1	0
1293356029	103716009	260507000	309795001	1	2	0
8665028	103715008	116680003	276272002	0	0	0
1228629029	56783008	260507000	309795001	1	2	0
2703677027	412031009	116680003	414052000	0	0	0
2692349023	44772007	116680003	414916001	0	0	0
1727072027	233620002	116676008	23583003	0	1	1
201680022	33003004	116680003	244697000	0	0	0
722446028	362683004	123005000	362603002	3	0	0
232718027	52017007	116680003	39741008	0	0	0
238592020	55641003	116680003	6574001	0	0	0
5089024	102603008	116680003	44077006	0	0	0
3132162023	240134003	263502005	288524001	1	2	0
2050806021	95880003	246075003	36272005	0	1	0
1501891026	238164007	260507000	309795001	1	2	0
585499021	113293009	123005000	361373008	3	0	0
1203325022	41141002	260507000	309795001	1	2	0
15261028	181814009	116680003	120230007	0	0	0
1284863027	91855006	246456000	288526004	1	2	0
131668025	305058001	116680003	307824009	0	0	0
597362020	272614001	123005000	229761008	3	0	0
2559372026	363702006	116680003	410662002	0	0	0
288471021	86088003	116680003	85921004	0	0	0
1532718029	263225007	246456000	288526004	1	2	0
2590542021	128394004	405814001	86762007	0	1	1
1290451023	95436008	246456000	288526004	1	2	0
146581028	120573002	116680003	66019005	0	0	0
314432024	160357008	116680003	266894000	0	0	0
284207026	83670000	116680003	118762006	0	0	0
3200557021	169465000	246075003	423938009	0	1	0
133771021	118964002	116680003	91690000	0	0	0
846504029	69105007	123005000	302550007	3	0	0
1139132028	1679003	246112005	272141005	1	2	0
523008023	236644005	363698007	89837001	0	1	0
130265026	304063008	116680003	306955007	0	0	0
101463026	281829005	116680003	25087005	0	0	0
3233987023	428281000	363698007	272673000	0	1	1
2891539021	19019007	149016008	418799008	2	0	0
1657886026	240635003	116680003	233620002	0	0	0
179345024	362204003	116680003	122489005	0	0	0
313435028	362958002	116680003	71388002	0	0	0
1481821027	233620002	246112005	272141005	1	2	0
2990889025	107944001	116680003	174035000	0	0	0
1956865024	26124005	127489000	387143009	0	1	0
1651870027	105616000	116680003	128605003	0	0	0
3106383024	16934004	263502005	288524001	1	2	0
2590588026	128599005	363698007	80891009	0	1	1
2543689029	129448008	116680003	302199004	0	0	0
825614026	60859004	123005000	361982005	3	0	0
2043461025	79206001	260686004	302199004	0	1	0
1466539022	225308005	260870009	272125009	1	2	0
1310218024	119585002	260507000	309795001	1	2	0
3201421022	360524005	149016008	7832008	2	0	0
32563026	224058004	116680003	224037005	0	0	0
95751028	277712000	116680003	119202000	0	0	0
1925241020	162677004	260686004	302199004	0	1	0
3169326021	90708001	263502005	288524001	1	2	0
861605026	7523003	363698007	68367000	0	1	1
3009048028	373935005	116680003	288524001	0	0	0
232484021	51872008	116680003	39132006	0	0	0
1482753025	233776003	246112005	272141005	1	2	0
1309459028	118676000	260870009	272125009	1	2	0
3166216026	76164006	424226004	18151003	1	1	0
2839277027	302199004	116680003	419656003	0	0	0
874093026	80114002	123005000	181254001	3	0	0
19415020	105815003	116680003	290019005	0	0	0
234397020	53065001	116680003	71934003	0	0	0
194951027	28845006	116680003	52890006	0	0	0
2876585029	271896000	419066007	420158005	0	1	0
2936399020	409063005	260507000	309795001	1	2	0
767411026	38242008	123005000	362266003	3	0	0
2605495022	160377001	408729009	410515003	0	1	1
1200998023	39727004	246112005	272141005	1	2	0
139781028	119585002	116680003	71861002	0	0	0
136848024	119262002	116680003	91717005	0	0	0
1251055024	70591005	246456000	288526004	1	2	0
3158047022	423444004	260870009	272125009	1	2	0
2268401021	59183004	123005000	63337009	3	0	0
3156619029	415073005	263502005	288524001	1	2	0
2294013024	301193000	149016008	397746007	2	0	0
359808023	363664003	116680003	362955004	0	0	0
1310176024	119523007	246456000	288526004	1	2	0
233216020	52329006	116680003	72704001	0	0	0
1639463027	363161007	246456000	288526004	1	2	0
2726682020	414030009	363698007	116003000	0	1	0
2738720023	87279008	405813007	71854001	0	1	1
3233235026	428097001	363698007	24136001	0	1	0
1625666028	307580006	260870009	272125009	1	2	0
1204752024	42030000	246456000	288526004	1	2	0
256681025	66754008	116680003	119214008	0	0	0
1180366024	27063009	260507000	309795001	1	2	0
1893674021	373407002	246112005	272141005	1	2	0
1309726027	118821005	260507000	309795001	1	2	0
2842404023	55566008	116680003	418019003	0	0	0
1765681023	38936003	363698007	113257007	0	1	0
1710824028	372519004	116680003	373229001	0	0	0
2401438024	386676003	260507000	309795001	1	2	0
344274021	274334006	116680003	274330002	0	0	0
553844027	245523005	272741003	7771000	0	1	0
2185390024	15725006	149016008	386676003	2	0	0
264535022	71620000	116680003	46866001	0	0	0
215063022	41111004	116680003	53394001	0	0	0
