RELATIONSHIPID	CONCEPTID1	RELATIONSHIPTYPE	CONCEPTID2	CHARACTERISTICTYPE	REFINABILITY	RELATIONSHIPGROUP
1323858026	128482007	246456000	288526004	1	2	0
3726602022	366157005	246112005	272141005	1	2	0
3752696025	267102003	263502005	288524001	1	2	0
2876239026	268918008	419066007	420158005	0	1	0
1556274027	281691001	260870009	272125009	1	2	0
1309987027	118935006	246112005	272141005	1	2	0
3412805026	62315008	363698007	122865005	0	1	0
3004335022	80050006	116680003	119287009	0	0	0
597378022	272627002	123005000	278859004	3	0	0
2541810025	409474006	116680003	372580007	0	0	0
3692896024	266898002	408732007	444148008	0	1	1
2557661024	267102003	116680003	301362007	0	0	0
801694028	51860002	363703001	261004008	0	1	0
1873498026	281415003	272741003	182353008	1	2	0
97205029	278859004	116680003	86762007	0	0	0
889159023	85919009	363698007	113276009	0	1	0
290826023	8745002	116680003	41146007	0	0	0
1550372022	275908000	260870009	272125009	1	2	0
1547998028	274383005	260870009	272125009	1	2	0
1568328023	287728004	260870009	272125009	1	2	0
1272925025	84114007	246112005	272141005	1	2	0
3163387022	63398001	263502005	288524001	1	2	0
133813024	118966000	116680003	118965001	0	0	0
3515908028	392064002	260686004	129284003	0	1	1
3700364025	312453004	246456000	288526004	1	2	0
756612022	33883002	123005000	302548004	3	0	0
130212022	118676000	116680003	118674002	0	0	0
1324425023	128999004	246112005	272141005	1	2	0
3274766020	430268003	116680003	309104000	0	0	0
3584743020	171222001	260686004	129265001	0	1	0
3456951028	208766000	116676008	1040005	0	1	1
726812023	21844003	123005000	229765004	3	0	0
225517023	47572004	116680003	28087009	0	0	0
164774025	128992008	116680003	10849003	0	0	0
3719497026	102957003	263502005	288524001	1	2	0
227755027	48979004	116680003	30021000	0	0	0
2770711023	41329004	116680003	416939005	0	0	0
796433025	49832006	123005000	362166007	3	0	0
1203759024	41381004	246112005	272141005	1	2	0
3133325023	24526004	263502005	288524001	1	2	0
2011937028	386534000	116680003	75367002	0	0	0
115505021	293416008	116680003	62014003	0	0	0
2043280026	78696007	116680003	387910009	0	0	0
3104486025	125643001	263502005	288524001	1	2	0
2862762025	419518009	363698007	419605007	0	1	0
3355542024	125594001	116676008	19130008	0	1	1
775043021	41224006	123005000	361982005	3	0	0
127888027	302512001	116680003	89837001	0	0	0
3351797020	384629005	424876005	57257006	0	1	1
129635027	118633002	116680003	51185008	0	0	0
2218819020	108369006	116680003	400177003	0	0	0
3260265027	428724006	246112005	272141005	1	2	0
99353023	280437001	116680003	61747003	0	0	0
97948028	279400008	116680003	119221008	0	0	0
3310479020	49438003	260686004	129304002	0	1	3
1161187020	15220000	260870009	272125009	1	2	0
140091023	119608007	116680003	119580007	0	0	0
1297803021	108188006	260870009	272125009	1	2	0
3151954021	370218001	263502005	288524001	1	2	0
21415023	106579000	116680003	106576007	0	0	0
158456029	125171008	116680003	87642003	0	0	0
3746589026	106028002	246112005	272141005	1	2	0
1759377022	362236005	123005000	362875007	3	0	0
1142702029	3855007	246112005	272141005	1	2	0
655429023	300307005	363698007	66754008	0	1	0
3161314025	53767003	260507000	309795001	1	2	0
2708185022	234532001	116680003	414029004	0	0	0
3151558029	362977000	263502005	288524001	1	2	0
165534028	12953007	116680003	20997002	0	0	0
3758133025	118199002	263502005	288524001	1	2	0
282699025	82832008	116680003	118222006	0	0	0
236026029	54066008	116680003	312535008	0	0	0
295763020	90264002	116680003	49917003	0	0	0
3213549027	427640001	263502005	288524001	1	2	0
1204751028	42030000	246112005	272141005	1	2	0
1259677021	75924001	260507000	309795001	1	2	0
1273370024	84410009	246456000	288526004	1	2	0
101469027	281832008	116680003	91159003	0	0	0
151199023	332709000	116680003	113193004	0	0	0
2943078022	90708001	116680003	249578005	0	0	0
805851025	53394001	123005000	90780006	3	0	0
891568025	86762007	123005000	38266002	3	0	0
2867753020	93432008	246075003	410942007	0	1	0
31887024	223502009	116680003	223497007	0	0	0
103593025	116280007	116680003	41175001	0	0	0
128889022	303080001	116680003	182164003	0	0	0
137023026	119287009	116680003	55071005	0	0	0
193936029	28231008	116680003	34707002	0	0	0
1309262027	118292001	260507000	309795001	1	2	0
3354817025	395099008	408731000	410512000	0	1	1
1314028025	123014005	260507000	309795001	1	2	0
3363919021	123014005	260686004	129304002	0	1	1
2683515022	118436003	116680003	249561001	0	0	0
3079083023	75924001	405813007	89837001	0	1	1
127082027	118222006	116680003	250171008	0	0	0
96387028	278197002	116680003	20139000	0	0	0
3320443027	274025005	363700003	41329004	0	1	1
2744056020	257733005	116680003	415178003	0	0	0
1984865025	314634000	116680003	372208001	0	0	0
3285506021	274357000	116680003	392048005	0	0	0
1229989023	57639000	260507000	309795001	1	2	0
1864914029	244011004	272741003	182353008	1	2	0
77670024	113254000	116680003	85293002	0	0	0
3101836025	105981003	263502005	288524001	1	2	0
1961273022	276885007	116680003	386725007	0	0	0
15866026	182245002	116680003	243996003	0	0	0
3423129028	127279002	363698007	61685007	0	1	1
3411010025	74943008	260686004	129284003	0	1	1
99351020	280436005	116680003	39352004	0	0	0
2637919022	373572006	408731000	410512000	0	1	0
855180029	72696002	123005000	182281004	3	0	0
2832419021	416886008	246112005	272141005	1	2	0
3285772021	363329003	116680003	119376003	0	0	0
2564233029	386368005	116680003	408876009	0	0	0
3706824027	366256008	246112005	272141005	1	2	0
3101925022	108367008	263502005	288524001	1	2	0
2776038025	416455007	116680003	41146007	0	0	0
2944845022	420837001	116680003	96367001	0	0	0
2952218020	407674008	42752001	420740008	0	1	0
85268027	263051004	116680003	263047001	0	0	0
132447020	118856009	116680003	118677009	0	0	0
2260814025	119198002	123005000	278197002	3	0	0
2641779028	410609009	123005000	38266002	3	0	0
462039020	105635000	246075003	77622001	0	1	0
1667419022	125600009	116680003	118935006	0	0	0
348641020	312134000	116680003	312133006	0	0	0
1207423029	43748006	260507000	309795001	1	2	0
3537905022	315817002	370125004	370137002	2	0	0
3176993025	426718009	116680003	52329006	0	0	0
3161867022	56265001	263502005	288524001	1	2	0
256569023	66680001	116680003	52329006	0	0	0
2942780025	77899000	116680003	420699003	0	0	0
673080028	310651003	123005000	361827000	3	0	0
222373022	45653009	116680003	31094006	0	0	0
1146186023	5913000	246112005	272141005	1	2	0
2688227022	129025006	116680003	257733005	0	0	0
1309541029	118717007	260870009	272125009	1	2	0
454921025	181319006	123005000	362030008	3	0	0
247111021	60859004	116680003	10024003	0	0	0
2768381026	417662000	116680003	413350009	0	0	0
3658726022	401047000	408730004	443390004	0	1	0
1489647021	235340004	260507000	309795001	1	2	0
50008026	110634007	116680003	23043003	0	0	0
666549022	118856009	363704007	13648007	0	1	0
2546240024	34853001	116680003	386671008	0	0	0
2225133020	13924000	116680003	400015001	0	0	0
1544132023	269475001	246456000	288526004	1	2	0
606803029	279501005	123005000	362266003	3	0	0
1921978023	128268005	363698007	127862002	0	1	0
3153713026	399269003	263502005	288524001	1	2	0
1956340029	258415003	118171006	86273004	0	1	0
155641025	123631004	116680003	4532008	0	0	0
3438792025	17571003	149016008	431491007	2	0	0
2840247028	418399005	116680003	418161006	0	0	0
133604020	118953000	116680003	106028002	0	0	0
3700319027	365275006	246456000	288526004	1	2	0
3326833027	410047003	116676008	7906001	0	1	1
2944643028	421874007	116680003	420721002	0	0	0
2835767020	116607003	116680003	363733008	0	0	0
3518787029	209389000	116676008	20946005	0	1	2
432319024	169443000	363703001	129428001	0	1	0
187360023	24136001	116680003	4527007	0	0	0
165720025	359744007	116680003	39582006	0	0	0
610128021	281232002	123005000	362874006	3	0	0
3502365023	325267004	116680003	440131009	0	0	0
611301027	281600005	123005000	362076007	3	0	0
3680693022	195983001	149016008	195967001	2	0	0
518785025	110634007	123005000	361373008	3	0	0
313549023	363063008	116680003	120609008	0	0	0
3348912021	78133002	260686004	129304002	0	1	1
183145026	21512007	116680003	118652008	0	0	0
60610028	243226004	116680003	59206002	0	0	0
2678880020	401047000	363589002	71388002	1	2	0
2227319026	35524003	116680003	399269003	0	0	0
1866025023	245513001	272741003	182353008	1	2	0
1858271026	229765004	272741003	182353008	1	2	0
2773720029	183944003	116680003	129125009	0	0	0
833686028	64033007	123005000	243984005	3	0	0
194950026	28845006	116680003	196781001	0	0	0
1493524023	236239008	260870009	272125009	1	2	0
3757481028	225552003	263502005	288524001	1	2	0
660286025	302512001	123005000	181420004	3	0	0
3309568025	1201005	363705008	24184005	0	1	0
32116021	223688001	116680003	223685003	0	0	0
1169058024	20135006	260870009	272125009	1	2	0
227904025	49076000	116680003	72696002	0	0	0
2460472027	128121009	116680003	302292003	0	0	0
98949022	280134004	116680003	128605003	0	0	0
3133661020	24907000	263502005	288524001	1	2	0
822830025	59820001	123005000	278198007	3	0	0
1901928029	66019005	272741003	182353008	1	2	0
1258374028	75150001	246112005	272141005	1	2	0
2581577026	116316008	363698007	56459004	0	1	0
1241376027	64597002	260507000	309795001	1	2	0
1888537025	361373008	272741003	182353008	1	2	0
3224440020	66953006	116680003	427815006	0	0	0
273242025	7704007	116680003	16349000	0	0	0
163900021	128538000	116680003	118292001	0	0	0
94949027	277132007	116680003	362961001	0	0	0
2540224027	408732007	116680003	410662002	0	0	0
3160482027	50043002	263502005	288524001	1	2	0
1239323022	63398001	246112005	272141005	1	2	0
177931025	361725000	116680003	118966000	0	0	0
176161025	18307000	116680003	106234000	0	0	0
2833341027	58184002	246456000	288526004	1	2	0
2696646024	75367002	116680003	252059006	0	0	0
293411026	88928006	116680003	244567004	0	0	0
3276197029	309124001	116680003	258415003	0	0	0
3444162022	363066000	260686004	129382001	0	1	1
792745022	48146000	363698007	281159003	0	1	0
2251638023	181215002	123005000	281488008	3	0	0
3381846027	48125009	363698007	22943007	0	1	1
1635908023	359557001	246112005	272141005	1	2	0
2768779026	416131009	116680003	417595002	0	0	0
178746026	361989001	116680003	303549000	0	0	0
3327822024	12745006	363704007	12921003	0	1	1
674725023	312581008	272741003	7771000	0	1	0
139922027	312581008	116680003	245523005	0	0	0
2286045026	401118009	363703001	129428001	0	1	0
722139026	362602007	123005000	38266002	3	0	0
2888433025	418065000	127489000	373528008	0	1	0
3360119021	48661000	116676008	23583003	0	1	1
460430024	187639008	123005000	302551006	3	0	0
3160386028	49601007	263502005	288524001	1	2	0
1168311026	19660004	246112005	272141005	1	2	0
2539195020	118944007	116680003	116308004	0	0	0
171573022	15672000	116680003	244216003	0	0	0
1690938027	162659009	116680003	370996005	0	0	0
313432025	362955004	116680003	370115009	0	0	0
722445029	362683004	272741003	7771000	0	1	0
1309747028	118831003	260870009	272125009	1	2	0
127880023	302510009	116680003	281468009	0	0	0
3521988024	88111009	363713009	18307000	0	1	1
298537029	91810004	116680003	91809009	0	0	0
2943837021	421092003	116680003	421095001	0	0	0
1310051020	118944007	246456000	288526004	1	2	0
1587161026	292617004	246112005	272141005	1	2	0
164679028	128934006	116680003	128931003	0	0	0
1677329028	53084003	116680003	312119006	0	0	0
3367002023	395098000	408732007	410604004	0	1	1
2851568028	418775008	116680003	410662002	0	0	0
3268911021	430238007	116680003	258604001	0	0	0
3705127025	419518009	246456000	288526004	1	2	0
3138424023	27550009	263502005	288524001	1	2	0
136281026	309051001	116680003	309050000	0	0	0
348611023	312119006	116680003	312117008	0	0	0
3007632021	287708003	116680003	108034003	0	0	0
2010572028	386053000	260686004	129265001	0	1	0
2587319025	408882007	363702006	386368005	0	1	0
3319918020	176143006	260686004	129304002	0	1	1
1927131029	17006003	116680003	43748006	0	0	0
549812028	244016009	123005000	182281004	3	0	0
3600914026	371582002	370135005	441862004	0	1	0
133724026	118961005	116680003	107733003	0	0	0
19833020	106028002	116680003	118234003	0	0	0
1550116021	275498002	246112005	272141005	1	2	0
3574635029	18307000	116680003	272520006	0	0	0
1671232020	23968004	116680003	27010001	0	0	0
3718462024	313287004	246112005	272141005	1	2	0
31702021	223369002	116680003	223496003	0	0	0
746263024	2969000	123005000	38266002	3	0	0
3448321027	414824005	116676008	4147007	0	1	1
3617707028	442246002	246456000	288526004	1	2	0
2769190024	416949008	116680003	416319003	0	0	0
1638725028	362969004	246456000	288526004	1	2	0
1081152029	366256008	363714003	39211005	0	1	0
3730583024	300373008	246456000	288526004	1	2	0
2941911026	41111004	116680003	71341001	0	0	0
133794022	118965001	116680003	26107004	0	0	0
130944026	304527002	116680003	195967001	0	0	0
129457025	303518005	116680003	272630009	0	0	0
98956027	280137006	116680003	280136002	0	0	0
1078928020	162397003	363698007	774007	0	1	0
1146577022	6142004	246456000	288526004	1	2	0
1324392028	128992008	260507000	309795001	1	2	0
667929028	306867005	123005000	182281004	3	0	0
3514563020	41381004	363698007	39607008	0	1	1
3335900021	102905003	408732007	410604004	0	1	1
2993823027	113293009	116680003	423713007	0	0	0
3285455026	430230000	116680003	118694006	0	0	0
1694836021	208766000	116680003	13975002	0	0	0
240895025	57048009	116680003	107682006	0	0	0
3217887027	51636004	116680003	48979004	0	0	0
2735343027	62479008	363705008	106182000	0	1	0
1320875020	127068004	246456000	288526004	1	2	0
1313875022	122461007	260507000	309795001	1	2	0
2686422022	413443009	116680003	128932005	0	0	0
3675965029	233605008	159083000	312342009	2	0	0
163361029	128237006	116680003	27624003	0	0	0
3333019026	367390009	363705008	24184005	0	1	0
622161024	116338005	363698007	54066008	0	1	0
3408037027	233604007	363698007	39607008	0	1	1
2944701025	421378002	116680003	421967003	0	0	0
2943824023	420497006	116680003	421976005	0	0	0
831029027	62972009	260686004	129415008	0	1	0
3739839026	248402002	263502005	288524001	1	2	0
3488921022	430395005	246456000	288526004	1	2	0
2955138023	361835002	123005000	361103004	3	0	0
3294987029	302154007	116676008	36504009	0	1	1
1243575023	65978000	246456000	288526004	1	2	0
782083026	44029006	123005000	281488008	3	0	0
2565858023	410662002	116680003	246061005	0	0	0
2459176028	404189009	116680003	371772001	0	0	0
1623228021	304527002	246112005	272141005	1	2	0
3151183023	359557001	263502005	288524001	1	2	0
3710650027	118238000	246456000	288526004	1	2	0
3721555022	299321000	263502005	288524001	1	2	0
2404018029	392048005	260870009	272125009	1	2	0
3120498024	208754006	263502005	288524001	1	2	0
2484710026	24907000	246075003	407415005	0	1	0
549804020	244011004	123005000	182281004	3	0	0
2026529026	394720003	116680003	182836005	0	0	0
3459469029	363180009	363698007	321667001	0	1	1
234427028	53084003	116680003	312342009	0	0	0
663751027	118655005	123005000	362873000	3	0	0
3718982027	274562003	246112005	272141005	1	2	0
3703209021	418799008	246456000	288526004	1	2	0
2645588029	408878005	260870009	272125009	1	2	0
3617675027	442285009	260507000	309795001	1	2	0
19372025	105789008	116680003	63653004	0	0	0
178890026	362041005	116680003	362877004	0	0	0
3001569021	49438003	116680003	122462000	0	0	0
1175400022	23968004	260870009	272125009	1	2	0
178747024	361989001	116680003	41224006	0	0	0
3655495025	442285009	260686004	129304002	0	1	1
3433393024	34853001	260686004	129284003	0	1	1
232459023	51860002	116680003	363072000	0	0	0
1917534029	118826000	116680003	118673008	0	0	0
3278538022	14319004	116680003	363660007	0	0	0
32087023	223663009	116680003	223658005	0	0	0
3624850021	195898003	116680003	443559000	0	0	0
2998386028	16932000	116680003	422400008	0	0	0
3522347026	362988006	405814001	431938005	0	1	1
488879028	229761008	123005000	262225004	3	0	0
300979028	928000	116680003	362965005	0	0	0
2459021022	302727003	116680003	363743006	0	0	0
689436023	123850002	123005000	302548004	3	0	0
674233023	119568004	123005000	362030008	3	0	0
359806022	363662004	116680003	362955004	0	0	0
1640220022	363346000	246456000	288526004	1	2	0
3513363026	67866001	116680003	130998004	0	0	0
3569250028	36272005	116680003	363743006	0	0	0
3424408023	45835000	405813007	12921003	0	1	1
3189643023	243072006	260686004	425689005	0	1	0
2690093022	27065002	116680003	408099007	0	0	0
2941619027	29836001	116680003	420473002	0	0	0
3376540023	239953001	116676008	49755003	0	1	1
608614024	280439003	123005000	182281004	3	0	0
2191104023	394138006	168666000	394865001	2	0	0
3759662022	102932008	246456000	288526004	1	2	0
1296877029	105655004	246112005	272141005	1	2	0
137159024	309907008	116680003	309904001	0	0	0
1162256025	15938005	246112005	272141005	1	2	0
1557139029	282408009	246112005	272141005	1	2	0
1309760023	118838009	260507000	309795001	1	2	0
3160055029	48146000	263502005	288524001	1	2	0
671857026	119203005	123005000	362877004	3	0	0
2247159026	401193004	116680003	395098000	0	0	0
888455025	85769006	246075003	58800005	0	1	0
2637923025	373573001	408732007	410604004	0	1	0
234398026	53065001	116680003	66014000	0	0	0
2699399021	363106000	116680003	363687006	0	0	0
826949028	6142004	246075003	55014007	0	1	0
3105469028	13975002	263502005	288524001	1	2	0
101249024	281691001	116680003	182777000	0	0	0
2645590028	408880004	260870009	272125009	1	2	0
1006893021	274330002	260686004	360028004	0	1	0
2467146026	405615003	116680003	272379006	0	0	0
3111457020	194791005	263502005	288524001	1	2	0
288857024	86308005	116680003	85417000	0	0	0
3522345023	362988006	363701004	105590001	0	1	1
133384026	118935006	116680003	118937003	0	0	0
2244796024	399269003	116680003	928000	0	0	0
551441024	244697000	123005000	182046008	3	0	0
3176444026	268511007	116680003	182777000	0	0	0
3764464027	366718006	263502005	288524001	1	2	0
718651022	361725000	123005000	113192009	3	0	0
3324316025	7890003	363698007	39352004	0	1	1
1233206022	59621000	246112005	272141005	1	2	0
177335028	1893007	116680003	312683002	0	0	0
101590021	281906001	116680003	53065001	0	0	0
2843757027	160237006	116680003	363743006	0	0	0
3726272029	116315007	246112005	272141005	1	2	0
1674381020	39266006	116680003	362837007	0	0	0
3272356029	392570002	116680003	366157005	0	0	0
1259700028	75934005	246456000	288526004	1	2	0
455947025	181814009	123005000	361827000	3	0	0
3718114020	312454005	246456000	288526004	1	2	0
3760234027	119415007	263502005	288524001	1	2	0
1587141021	292614006	246456000	288526004	1	2	0
2541037029	408879002	116680003	392134007	0	0	0
1210894026	45835000	260870009	272125009	1	2	0
553663029	245428003	123005000	362165006	3	0	0
2833340026	58184002	246112005	272141005	1	2	0
2742813029	194788005	47429007	362969004	0	1	0
3723206021	107647005	246112005	272141005	1	2	0
2590558024	128482007	116676008	409776007	0	1	0
3331137023	235340004	260686004	129304002	0	1	1
3691932024	281666001	408732007	444148008	0	1	1
3106382025	16932000	263502005	288524001	1	2	0
2940277022	119190009	116680003	421235005	0	0	0
770716023	39582006	123005000	361384001	3	0	0
1983071026	310535003	123005000	118760003	3	0	0
1002723020	267931000	116676008	57048009	0	1	1
1970357023	292617004	246075003	372810006	0	1	0
720489021	362165006	123005000	362164005	3	0	0
777282025	42030000	363698007	21514008	0	1	0
3165967027	75150001	263502005	288524001	1	2	0
1902390020	67734004	272741003	182353008	1	2	0
2944098021	370219009	116680003	195967001	0	0	0
816961021	57645008	123005000	38266002	3	0	0
1309792024	118856009	260507000	309795001	1	2	0
425301025	365275006	116680003	118222006	0	0	0
696946026	128135006	363698007	68367000	0	1	0
2698983027	93720005	116680003	414824005	0	0	0
2840801027	350345004	116680003	373873005	0	0	0
2264883023	362076007	123005000	278859004	3	0	0
20238029	106233006	116680003	106232001	0	0	0
3138139029	274323008	424226004	25005004	1	1	0
3498528024	274334006	116680003	51860002	0	0	0
212703024	39722005	116680003	302536002	0	0	0
585618024	113345001	123005000	362875007	3	0	0
3376065028	312850006	246090004	64572001	0	1	1
1665224022	312763008	116680003	304783003	0	0	0
151902024	334579000	116680003	39352004	0	0	0
803969024	528006	123005000	181216001	3	0	0
1903382025	71388002	260507000	309795001	1	2	0
3394239027	311774002	425391005	90412006	0	1	1
666506021	118837004	363704007	66754008	0	1	0
3341684021	274323008	425391005	37270008	0	1	1
3475961028	21656000	363700003	56381008	0	1	2
3643155027	443654002	116680003	430232008	0	0	0
1375150024	194791005	246112005	272141005	1	2	0
2279840025	394720003	363702006	18629005	0	1	0
3651765029	416471007	408731000	410511007	0	1	0
235317026	53619000	116680003	362965005	0	0	0
2843948027	162781005	116680003	26237000	0	0	0
1309439027	118666003	260870009	272125009	1	2	0
109495027	288524001	116680003	303102005	0	0	0
741018027	27550009	363698007	59820001	0	1	0
2550844021	75934005	116680003	64572001	0	0	0
1297973024	108367008	246112005	272141005	1	2	0
2831457023	373572006	246090004	363787002	1	2	0
98094025	279501005	116680003	62816002	0	0	0
61655025	243996003	116680003	66019005	0	0	0
3157330028	42030000	263502005	288524001	1	2	0
1620567026	301811001	246456000	288526004	1	2	0
3743594022	301139003	246112005	272141005	1	2	0
178745027	361989001	116680003	272655003	0	0	0
60621021	243229006	116680003	59206002	0	0	0
2784286023	416471007	408729009	410515003	0	1	0
2474531024	106098005	363698007	122489005	0	1	0
2541034020	408876009	116680003	225364005	0	0	0
800703027	51636004	272741003	7771000	0	1	0
618378028	116315007	363698007	344001	0	1	0
3185648024	236220003	116680003	118698009	0	0	0
3730879028	118953000	246112005	272141005	1	2	0
2264710022	361384001	123005000	278197002	3	0	0
559898022	250087009	363698007	39352004	0	1	0
837930029	65801008	260686004	129304002	0	1	0
3130339024	237288003	263502005	288524001	1	2	0
296279029	90572001	116680003	31094006	0	0	0
585619027	113345001	123005000	262225004	3	0	0
3069136024	424199006	363698007	20139000	0	1	0
1411351024	202218004	246112005	272141005	1	2	0
1238516026	62907002	246456000	288526004	1	2	0
2012167020	386618008	363698007	122865005	0	1	0
2726683026	414029004	363705008	106182000	0	1	0
1834851029	123955006	272741003	182353008	1	2	0
719171022	361829002	123005000	361827000	3	0	0
657704028	301296002	363698007	72410000	0	1	0
3735959024	21829004	246112005	272141005	1	2	0
162121028	127279002	116680003	118937003	0	0	0
1639127021	363066000	260870009	272125009	1	2	0
139857025	312535008	116680003	58675001	0	0	0
2228223023	45048000	116680003	399913000	0	0	0
227754028	48979004	116680003	32153003	0	0	0
3545278029	5383004	149016008	72704001	2	0	0
101582021	281901006	116680003	52731004	0	0	0
2546217020	34565006	116680003	263021005	0	0	0
12873029	178728009	116680003	38904005	0	0	0
1141142025	2919008	246112005	272141005	1	2	0
1199596021	38850007	246456000	288526004	1	2	0
1203830029	41427001	246456000	288526004	1	2	0
2953233022	420544002	47429007	62479008	0	1	0
1297339020	105969002	246112005	272141005	1	2	0
659406023	118254002	363698007	774007	0	1	0
3105882025	15938005	263502005	288524001	1	2	0
159049024	125615005	116680003	263017003	0	0	0
3461443024	93143009	116676008	128931003	0	1	1
127940029	302536002	116680003	272625005	0	0	0
3462093028	27063009	363700003	49755003	0	1	1
129947020	118655005	116680003	38866009	0	0	0
329792021	202298000	116680003	302154007	0	0	0
2257454020	275498002	363698007	20139000	0	1	0
3721708026	249562008	246112005	272141005	1	2	0
2835713025	116315007	116680003	419518009	0	0	0
3185692021	22286001	116680003	32062004	0	0	0
2989006028	421976005	246456000	288526004	1	2	0
2460457026	127331007	116680003	300848003	0	0	0
146587029	120574008	116680003	120573002	0	0	0
25737021	108193009	116680003	119595009	0	0	0
1293363029	103719002	260870009	272125009	1	2	0
894676023	87878005	123005000	362008007	3	0	0
722444025	362683004	123005000	302551006	3	0	0
3465927026	373407002	116676008	409774005	0	1	1
2222556028	281488008	116680003	118969007	0	0	0
454855026	181267003	123005000	302553009	3	0	0
3699857028	301139003	246456000	288526004	1	2	0
164800025	129003000	116680003	285592006	0	0	0
3531616023	57639000	405813007	89837001	0	1	1
883406021	83670000	123005000	362701005	3	0	0
608604026	280435009	123005000	361827000	3	0	0
1668576024	128395003	116680003	68386008	0	0	0
248404029	61685007	116680003	66019005	0	0	0
3514844027	432102000	363701004	105590001	0	1	1
671838024	119199005	123005000	181216001	3	0	0
3104448023	125605004	263502005	288524001	1	2	0
1217540028	50043002	246456000	288526004	1	2	0
1493523028	236239008	260507000	309795001	1	2	0
3153405026	39727004	263502005	288524001	1	2	0
687571027	122489005	123005000	278861008	3	0	0
2831460027	373573001	246090004	71388002	1	2	0
18559024	105427007	116680003	35359004	0	0	0
2683797027	118935006	116680003	116313000	0	0	0
604843020	278384005	123005000	361384001	3	0	0
2994498027	279493001	116680003	64344009	0	0	0
3639843028	363697002	116680003	363660007	0	0	0
723294024	362884007	123005000	38266002	3	0	0
77705023	113257007	116680003	91689009	0	0	0
905096023	91725007	123005000	38266002	3	0	0
3710618021	406122000	246456000	288526004	1	2	0
3018206028	202219007	263502005	255227004	0	1	0
298353027	91717005	116680003	113343008	0	0	0
20620021	106351005	116680003	106335002	0	0	0
2687515023	414058001	116680003	414057006	0	0	0
2534527029	246090004	116680003	410662002	0	0	0
2940276029	119186007	116680003	421663001	0	0	0
2563528024	413323004	116680003	35359004	0	0	0
313877020	363328006	116680003	363311008	0	0	0
1554658026	280134004	246112005	272141005	1	2	0
2271261027	91724006	123005000	361110005	3	0	0
1255350025	73211009	246456000	288526004	1	2	0
2867213021	7895008	246075003	410942007	0	1	0
2756549026	115173005	116680003	81325006	0	0	0
1697294021	274330002	116680003	103708000	0	0	0
2832023024	416462003	246112005	272141005	1	2	0
133923027	118971007	116680003	91690000	0	0	0
1333765021	174035000	260507000	309795001	1	2	0
2769015026	417163006	116680003	64572001	0	0	0
198322025	3092008	116680003	127535004	0	0	0
661652024	303080001	123005000	361827000	3	0	0
559899025	250087009	363714003	250085001	0	1	0
3753276020	424372002	263502005	288524001	1	2	0
162119022	127278005	116680003	118947000	0	0	0
133793027	118965001	116680003	91690000	0	0	0
1883410026	302543008	272741003	182353008	1	2	0
1309737026	118826000	260870009	272125009	1	2	0
2537052026	284003005	116680003	385424001	0	0	0
163171023	128135006	116680003	118937003	0	0	0
667649023	306717007	123005000	278861008	3	0	0
3339387022	268509003	363704007	113257007	0	1	1
3754441026	419009002	246112005	272141005	1	2	0
1019504021	105590001	116680003	138875005	0	0	0
122761020	298767005	116680003	118952005	0	0	0
226412023	48125009	116680003	128121009	0	0	0
3289223022	8613002	363704007	66754008	0	1	1
1956643022	258582006	118168003	75753009	0	1	0
3408036020	233604007	116676008	23583003	0	1	1
2009078022	385424001	116680003	123397009	0	0	0
235320023	53620006	116680003	33883002	0	0	0
1155710029	11810009	260870009	272125009	1	2	0
3186586028	118232004	116680003	118228005	0	0	0
2508863027	405784000	260870009	272125009	1	2	0
32049026	223633000	116680003	223369002	0	0	0
122682022	298705000	116680003	302292003	0	0	0
880570025	82568006	123005000	302553009	3	0	0
2741093026	255637000	116680003	406463001	0	0	0
1239324027	63398001	246456000	288526004	1	2	0
141857026	314518008	116680003	303610007	0	0	0
2231726026	82094008	116680003	400141005	0	0	0
155843025	123738000	116680003	66680001	0	0	0
3330426021	363170005	116676008	409774005	0	1	1
2726654029	414916001	363705008	414915002	0	1	0
297322027	91159003	116680003	57645008	0	0	0
3287481028	129025006	116680003	364665006	0	0	0
221762026	4527007	116680003	312683002	0	0	0
1324157027	128606002	246112005	272141005	1	2	0
2032129026	48661000	116680003	363169009	0	0	0
215253020	41216001	116680003	127903009	0	0	0
1703386029	371582002	116680003	87628006	0	0	0
94403029	276800000	116680003	260245000	0	0	0
228549022	49483002	116680003	118946009	0	0	0
3239412020	287708003	260686004	129304002	0	1	1
101459022	281827007	116680003	113257007	0	0	0
291133027	87628006	116680003	40733004	0	0	0
839570023	66419000	123005000	362685006	3	0	0
1183356026	28939002	260870009	272125009	1	2	0
1310002022	118937003	246456000	288526004	1	2	0
200327024	32153003	116680003	61685007	0	0	0
2462223026	50043002	116680003	106048009	0	0	0
756613028	33883002	123005000	361827000	3	0	0
3332956025	34020007	363698007	39607008	0	1	1
1710986027	372665008	116680003	373283003	0	0	0
204505024	34759008	116680003	20568009	0	0	0
454946025	181326006	123005000	302551006	3	0	0
412927028	155574008	116680003	363662004	0	0	0
1713260027	373407002	116680003	363171009	0	0	0
2022369026	392064002	116680003	392048005	0	0	0
3380969023	31387002	116676008	26036001	0	1	1
3676051024	195934000	168666000	155564005	2	0	0
11164021	176305004	116680003	21656000	0	0	0
822274021	59621000	363698007	281159003	0	1	0
91225023	272626006	116680003	272625005	0	0	0
719813026	361984006	272741003	7771000	0	1	0
